"obj","museum","text","visual_item"
"http://data.silknow.org/object/253df9dd-0ae1-3d6b-9372-a10beef6e273","http://data.silknow.org/graph/imatex","conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/14b6ab93-bc34-32ed-aac7-0461b9c18a6b","http://data.silknow.org/graph/imatex","Conserva els dos voravius.
El teixit presenta un to general violat degut a que se'l va sotmetre a un bany de tint en peça, seguramente per ser reaprofitat per a indumentària litúrgica.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/165578d8-4844-33b8-8bc8-8be552ea989c","http://data.silknow.org/graph/imatex","conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/165578d8-4844-33b8-8bc8-8be552ea989c","http://data.silknow.org/graph/imatex","Teixit d'estil bizarre.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/725ef9c1-291b-397a-a4f0-8dfc7dd8c58a","http://data.silknow.org/graph/imatex","Teixit d'estil bizarre.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/725ef9c1-291b-397a-a4f0-8dfc7dd8c58a","http://data.silknow.org/graph/imatex","conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/8ab11ee4-dddb-34df-bf58-c4ae072416fc","http://data.silknow.org/graph/imatex","conserva 2 voravius
- vellut tallat de 1 cos, brocat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/15f4d76d-7e4d-3749-9de6-9edec1adbb58","http://data.silknow.org/graph/imatex","Vellut tallat i brocat de color granat i daurat. La decoració la formen flors de vellut disposades a portell que creen efecte de disposició en diagonal per la distribució del color en franges, la corola de les flors està treballada amb fil metàl.lic. Complementen les flors cintes en diagonal, treballades també en fil metàl.lic, que contenen motius geomètrics al seu interior.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/15f4d76d-7e4d-3749-9de6-9edec1adbb58","http://data.silknow.org/graph/imatex","conserva els 2 voravius
- vellut tallat llavorat de 1 cos, brocat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/42c36d1a-5a07-3c95-b934-54e638dc7886","http://data.silknow.org/graph/imatex","Teixit d'estil bizarre.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/42c36d1a-5a07-3c95-b934-54e638dc7886","http://data.silknow.org/graph/imatex","Peça similar però no idèntica a CDMT núm 04474, 004475 i 16883
Presenta mateix disseny però invertit en quant disposició així com petites variacions en el conjunt dels motius.

Descripció tècnica a partir de les peces del Covent de San Lorenzo del Escorial, núm. 10050177 i 10051222 (dossier ""Jornades sobre sederies bizarreµ, Madrid, setembre 2000) :
- denominació : Domàs gros de Tours à liage repris, amb treball de trama liseré i trama espolinada
- construcció interna : fons de setí de 8 e.3, decoració en gros de Tours de 2 fils. Treball de les trames en efecte liseré i espolinat sobre el fons setí, lligades en sarja de 3, S, per 1 de cada 6 fils de l'ordit.
- ordit : organzina, S. densitat : 120 fils/cm
- trama : trama de fons : fil de seda; trama decoració: fil d'or entorxat sobre fil doble de seda groga, S + fil d'or arrissat + sedes en diferents colors; proporció 2/1 i densitat : 17-15 passades/cm
- ample de peça : 55,5 cm comptant els dos voravius
- total de fils d'ordit : 6672
- núm. de mallons : 840
- altres mides : alt de la fulla de decoració : 14 cm; distancia de fulla a fulla 11,5 cm; distancia de trompeta a trompeta : 34 cm
- conserva un voraviu.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/ecfda8dc-01d5-384e-8daa-61453c1aa62a","http://data.silknow.org/graph/imatex","Samit llavorat amb dos efectes de trama, sarja en Z.
ORDIT:
Sentit: el de la decoració.
Proporció: 1 fil de base per 1 fil de lligadura.
Matèria: seda de color marró, fils simples amb  torsió en Z.
Densitat: 18 fils de base i 18 fils de lligadura per cm.
Escalonat: 1 fil.
TRAMA:
Proporció: 2 trames en 1 passada.
Matèria: seda de color groguenc i verd, fils simples sense torsió aparent.
Densitat: 40 passades per cm aprox
Escalonat: 2 passades.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/ecfda8dc-01d5-384e-8daa-61453c1aa62a","http://data.silknow.org/graph/imatex","Decoració limitada per dues bandes amples que repeteixen un mateix motiu inspirat en la decoració arquitectònica clàssica: la cima lèsbica. A l'interior, i separades per dues línies molt estretes, hi ha dues composicions vegetals: una gran roseta o ram-canelobre i una garlanda. D'aquesta darrera es conserva una gran fulla lobulada, els nervis de la qual formen un dibuix molt complex, i part d'una fulla lanceolada. 
Per la seva tipologia pertany al grup de teixits procedents de l'àrea d'Akhmin.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/abf6a2b9-160d-3a78-9dc8-808ccbbfa333","http://data.silknow.org/graph/imatex","conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/0610268e-bb28-3675-8437-9814981f79a5","http://data.silknow.org/graph/imatex","Pertany al tipus ""pannus de areste"", draps d'aresta.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/8d435fa3-2132-30b8-a13b-97d255892648","http://data.silknow.org/graph/imatex","Mantell monacal budista ""kesa"". Seda llavorada i làmina de paper argentat.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/e6bccd8c-42d8-3a2e-9b95-9affb2841ff6","http://data.silknow.org/graph/imatex","conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/c8052ae5-d6f3-3444-8979-7a5750bee535","http://data.silknow.org/graph/imatex","Faixa masculina de les denominades ""faixes de Kontusz""","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/7dcb46f8-78d3-3501-b733-e8cf9c92f2fb","http://data.silknow.org/graph/imatex","Samit llavorat, sarja de 3 dirección S. Dos efectes per trama.
. ordit: base i lligadura de seda color rosa, torsió Z
densitat: 24-25 fils ordit de lligadura/cm
relació : 1/1
.trama: 
seda, color rosa, sta
llana, color vermell, torsió Z
densitat trama : 54-60 passades/cm
pas de les trames: a ordre seguit","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/7dcb46f8-78d3-3501-b733-e8cf9c92f2fb","http://data.silknow.org/graph/imatex","Teixit bicolor, amb la decoració en color vermell i el fons color rosat. Presenta una decoració formada per tres motius geomètrics : medallons amb rosetes de quatre pètals, estrelles de 8 puntes i quadrats que contenen una flor de pètals cordiformes. Un fragment de teixit igual, excavat a Antinoópolis, es conserva al Musée de Tissus de Lyon. Per la disposició del disseny, Marielle Martiniani-Reber, considera que podria haver-se teixit a Bizanci.
A partir de l’anàlisi per C14 de la peça del Museu del Louvre (Départament des Antiquités egyptiennes E 2922) que té el mateix disseny, material i tècnica, la cronologia d’aquesta peça la podem situar entre el 430-620 dC.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/ff4a9406-dc1c-35bf-8ab6-f070624d5723","http://data.silknow.org/graph/imatex","Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/6bd484f1-9bc0-328d-87fa-e49adbe97058","http://data.silknow.org/graph/imatex","Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/a61b7d8b-5697-3804-bded-9d43ba048db2","http://data.silknow.org/graph/imatex","Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/361a44e7-47e7-37f8-a3ff-9ac44b9eb655","http://data.silknow.org/graph/imatex","Fragment de tovallola, de cotó blanc, brodat amb fils de seda de diferents colors i làmina de metall. Inclou dues franges de bagues per trama (rus) i una franja sense trama per donar efecte calat. Conserva 1 voraviu i té serrell.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/361a44e7-47e7-37f8-a3ff-9ac44b9eb655","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/be03b08a-1aab-3b73-aa3d-2d2fbfcd61ac","http://data.silknow.org/graph/imatex","Fragment de teixit de seda amb decoració floral i sanefa en forma de fris en un dels extrems.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/903a928f-b0e4-37a0-a1c5-0ae760db161e","http://data.silknow.org/graph/imatex","Fragment de teixit de seda, brodat en sedes de diferents colors, amb ocells i motius florals distribuïts en un fris.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/b4315deb-4b04-3781-bfa5-98dfe69b36fc","http://data.silknow.org/graph/imatex","Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells i motius florals.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/7f9b726c-ad3e-339b-ac1c-448341d95f24","http://data.silknow.org/graph/imatex","Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells i motius vegetals i arquitectònics.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/542d9b66-1ce3-34dd-9261-083c63fe3613","http://data.silknow.org/graph/imatex","Fragment de teixit de seda blau fosc, brodada en sedes de diversos colors, amb ocells, motius florals i petits personatges.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/86284d40-2f0a-3982-b0be-adaf607100a6","http://data.silknow.org/graph/imatex","Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/2e69f236-376a-399b-9cc4-80a46030aac0","http://data.silknow.org/graph/imatex","Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/3651b0fd-e8c7-3930-b4eb-4e60477d6ce2","http://data.silknow.org/graph/imatex","Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/6cd13dae-119d-3c2b-9b2a-262dfae8924b","http://data.silknow.org/graph/imatex","Podria tractar-se d'una mostra de brodat","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/c9e76072-7a91-39d1-a606-06e3df28de1b","http://data.silknow.org/graph/imatex","Fragment de teixit brodat del tipus conegut com a ""suzani"" que es caracteritza pel tipus de brodat i els grans motius florals, propis de la zona d’Uzbekistan (Àsia Central)","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/cd995c04-913f-323f-8b58-904d9b2600f8","http://data.silknow.org/graph/imatex","Tafetà de seda de color verd, brodat en sedes de colors diversos amb motius florals i geomètrics. Decoració distribuïda per àrees.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/cd995c04-913f-323f-8b58-904d9b2600f8","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/1071d87d-7f57-3a30-b8c1-c449de1f01b1","http://data.silknow.org/graph/imatex","Fragment de teixit de seda, brodat amb vidrets i fils de seda de diferents colors amb motius florals disposats en franges.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/ef284f82-28ab-3755-ae1d-3c89e410dca2","http://data.silknow.org/graph/imatex","Fragment de teixit de seda brodat en sedes de diferents colors amb petits motius geomètrics.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/ef284f82-28ab-3755-ae1d-3c89e410dca2","http://data.silknow.org/graph/imatex","conserva 1 voraviu: el mateix que a peça reg.7756 i reg. 7771","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/9430e0ef-561d-3b96-99f7-a703e2deb693","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/4f03fb35-0241-3e70-a460-9425cc778d89","http://data.silknow.org/graph/imatex","Tafetà de seda granat amb llistes blanques brodat amb sedes de diversos colors. Nombroses flors disposades de forma atapaïda emmarcades per dos franges laterals.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/4f03fb35-0241-3e70-a460-9425cc778d89","http://data.silknow.org/graph/imatex","conserva un voraviu","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/778d80fe-512a-305d-ad5e-f4430efd5753","http://data.silknow.org/graph/imatex","sembla que conservi els 2 voravius","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/778d80fe-512a-305d-ad5e-f4430efd5753","http://data.silknow.org/graph/imatex","Tafetà brodat amb petits motius florals i geomètrics en sedes de diferents colors.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/f264df0e-cb91-3fca-b08c-36f725990b69","http://data.silknow.org/graph/imatex","Teixit de seda de forma quadrada,brodat amb motius vegetals estilitzats que recorden petits arbres. Inclou una sanefa perimetral excepte a un dels laterals a on es pot veure el voraviu del teixit de base.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/8189f127-d56e-36c4-b065-5a319500e629","http://data.silknow.org/graph/imatex","Tafetà de seda brodat en sedes de diferents colors, amb motius florals i petits insectes (papallones?). decoració distribuïda per àrees.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/7ff8dc42-0939-3ad0-a727-285e09c36381","http://data.silknow.org/graph/imatex","Tafetà de color granat, brodat a mà amb petits motius florals en sedes de diferents colors.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/7abe726e-4467-309e-88a5-62dc53e5d2d6","http://data.silknow.org/graph/imatex","Fragment de teixit de seda brodat amb seda i vidrets sobre un suport de tela de cotó.
El teixit de seda és del tipus denominat ""surah silk"" que compren tots aquells teixits treballats generalment en sarja i que tenen un bon caient. Són utilitzats habitualment en la elaboració de vestits per a dona.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/fa846f20-0860-3f7b-9e4d-e4ebccd25234","http://data.silknow.org/graph/imatex","Decoració de llunes que formen rombes amb una decoració floral al seu centre.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/f79e7b9c-fedb-3bd2-aad1-a1ae95f60ea4","http://data.silknow.org/graph/imatex","Vellut tallat llavorat de 1 cos","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/3151506e-f936-3bb7-8e7e-db94775503d5","http://data.silknow.org/graph/imatex","densitat d'ordit: 112 fils/cm.
- densitat de trama: 41 passades/cm.
- ample de peça: 50 cm.
- voraviu: 0,8 cm.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/7e7eaf48-d2d3-3a54-ab68-ab419079a67d","http://data.silknow.org/graph/imatex","a la imatge sembla apreciar-se que es conserva el voraviu de l'esquerra","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/39feb467-54f1-3a91-85f2-1f69c6cb1edd","http://data.silknow.org/graph/imatex","Fragment de banda que presenta una decoració central de motius vegetals, emmarcada per dues sanefes estretes amb elements també vegetals.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/32476e4c-a274-3e41-8474-730fda573332","http://data.silknow.org/graph/imatex","Fragment de banda que presenta una decoració central de motius vegetals estilitzats que es van repetint de forma simétrica. Està emmarcada per una petita sanefa d'elements també vegetals.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/f9b6cd4e-8d24-33f4-b599-a1e30b5d3bc2","http://data.silknow.org/graph/imatex","Fragment de banda que presenta una sanefa central que ocupa la major part del teixit. Aquesta mostra diferents motius geomètrics dels quals en destaca un quadrat amb una estrella de 8 puntes al seu interior. Està emmarcat, per dalt i per baix, d'una sanefa més petita també amb motius geomètrics.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/2d456467-0cd6-3065-8d07-555ea349c9e9","http://data.silknow.org/graph/imatex","Banda que presenta un motiu vegetal estilitzat emmarcat per rombes, que es van repetin al llarg del teixit. El fons és de color cru i els elements són brodats en blau.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/e688b39b-3938-3af8-bcc7-0f4846962da7","http://data.silknow.org/graph/imatex","Banda en disposició de fris. Es troben representats ocells de gran mida, coronats i amb les ales desplegades, situats enfront d'un arbre de la vida col·locat sobre un gran gerro, als peus del qual trobem dues aus de mida més reduïda. Aquest conjunt es repeteix al llarg de la banda, quedant separat cada grup per un motiu de tipus geomètric. Per sobre i per sota del motiu central es repeteix una sanefa amb un motiu floral estilitzat.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/e688b39b-3938-3af8-bcc7-0f4846962da7","http://data.silknow.org/graph/imatex","Tafetà de lli .
ORDIT: 16 fils per cm.
TRAMA: 15 passades per cm.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/3e30921d-e6ed-3c47-aaad-ea6c2ccf74d4","http://data.silknow.org/graph/imatex","Fragment de banda formada per una sanefa central, emmarcada per dalt i per baix per una sanefa més estreta amb motius vegetals.·La sanefa central presenta dos ocells afrontats que flanquegen la representació del que podria ser l'arbre de la vida, alternant-se amb una altra representació de l'arbre de la vida. Aquests dos motius es van repetint al llarg del teixit.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/8b817902-a03e-3ea5-aa55-5fed436c4c46","http://data.silknow.org/graph/imatex","Banda de lli brodada, de la segona meitat del s.XVI. Potser portuguesa o castellana per la grafia de les paraules que hi apareixen.
El fons de la peça és de color beix i la decoració és brodada “en reserva” amb seda de color verd. S’han representat de forma al•legòrica 3 de les virtuts cardinals: Prudència, Fortalesa, Temprança i la virtut teologal de l’Esperança. Cada virtut munta sobre un animal concret, porta l’atribut que li correspon i du escrit el seu nom als baixos de la roba que vesteix.
Les figures van en filera. La primera i segons el que du escrit, és la Prudència però se l’ha representat amb l’atribut de la Fe (un rostre davant seu que representa a Déu que la guia), cavalca un unicorn. La segueix la Esperança amb una ancora sobre l'espatlla i el seu animal és un cavall. A continuació la Temprança, sobre un cérvol, vesant vi des d’una petita gerra a una copa i tancant la comitiva la Fortalesa carregant una columna i muntant un lleó. Entre cada figura hi ha motius vegetals molt estilitzats i de gran mida.
Tot el perímetre va resseguit per un fi treball de punta al coixí.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/6ab689fe-bebe-345a-b9d7-c00e752c89f1","http://data.silknow.org/graph/imatex","Fragment de banda","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/dfdf589a-2b84-393f-a1f8-28ecf82f8a4b","http://data.silknow.org/graph/imatex","conserva els dos voravius.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/d6153f22-f126-3ada-a400-eac37122b1a5","http://data.silknow.org/graph/imatex","conserva un dels voravius","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/8c4ad899-9d1b-30db-8639-6175bfd42c67","http://data.silknow.org/graph/imatex","Es tracta d'un fragment d'estola.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Bandera de mocadors. Sèrie: Armenios 2ª.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Diamantes. 
Màquina de 800 agulles; montura mixta. 
Densitat: 54/55 fils i 38 passades per cm. 
Peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: 572?
setí.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Imperios.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Diamantes B.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Rumaros Imperios.
Màquina de 8oo agulles;Montura de 60 fils, densitat: 65 fils per i 40 passades per cm. 
Cada dau és igual al raport de 10 cm.
Dau al seguit?
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios 2ª.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Victoria.
Màquina de 800 agulles; densitat 60 fils; 48 passades per cm.
Perdut per trama, fil coupé amb dues trames; perduts tondosats.
Dibuix: Pot esser còpia de dibuix de Llimona, original de Travaglia. Dibuixant Humbert.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: ? 
Màquina de 8oo agulles; 68 fils i 44 passades per cm. 
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Excelsior.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Excelsior.
Màquina de 650 agulles; o podría ser una altra màquina acoplada.
Densitats: 65 fils i 42 passades per cm.
Peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Bandera de mocadors. Sèrie: Imperios.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Bandera de mocadors","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Holandeses.
Peça confeccionada","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Holandeses.
Montura 30 fils per cm.
Dibuix: 1910
Peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios 3ª.
Densitat 130 fils.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios 3ª.
Densitat 130 fils.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Bandera de mocadors. Sèrie: Armenios 2ª.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Holandeses.
Peça confeccionada","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Excelsior.
Màquina de 650 agulles; o podría ser una altra màquina acoplada.
Densitats: 65 fils i 42 passades per cm.
Peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: 572?
setí.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Rumaros Imperios.
Màquina de 8oo agulles;Montura de 60 fils, densitat: 65 fils per i 40 passades per cm. 
Cada dau és igual al raport de 10 cm.
Dau al seguit?
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: ? 
Màquina de 8oo agulles; 68 fils i 44 passades per cm. 
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Imperios.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Bandera de mocadors. Sèrie: Imperios.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Holandeses.
Montura 30 fils per cm.
Dibuix: 1910
Peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Diamantes B.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Victoria.
Màquina de 800 agulles; densitat 60 fils; 48 passades per cm.
Perdut per trama, fil coupé amb dues trames; perduts tondosats.
Dibuix: Pot esser còpia de dibuix de Llimona, original de Travaglia. Dibuixant Humbert.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios 2ª.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Diamantes. 
Màquina de 800 agulles; montura mixta. 
Densitat: 54/55 fils i 38 passades per cm. 
Peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Excelsior.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Bandera de mocadors","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios 3ª.
Densitat 130/140 fils.
setí de 4.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios extra.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Holandeses.
peça confeccionada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: Armenios.
Teixit de teler a mà, ja que té el voraviu irregular. 
Seda aprestada. 
Peça confeccionada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie Excelsior.
- Realitzada amb màquina de 8oo agulles.
- Densitat: 68 fils i 44 passades per cm.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b1f21606-cc30-3134-8c32-e82c1233f9f3","http://data.silknow.org/graph/imatex","Sèrie: 533.
teler amb llissos (telar con aparato)
setí de 5 o 8.
peça confeccionada.","http://data.silknow.org/vocabulary/744"
