"obj","museum","text","technique"
"http://data.silknow.org/object/4ed7bf29-9b9a-32bd-8789-695267a37f7c","http://data.silknow.org/graph/cer","Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/aab3d96c-1068-373f-acaf-c91f56a27c59","http://data.silknow.org/graph/cer","Por las características técnicas y decorativas se puede incluir dentro del grupo de tejidos bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por el esquematismo de la decoración y su disposición se puede datar entre 1700 y 1710. Se trata de una pieza de elevada calidad técnica, probablemente realizada en los talleres de Lyon.","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/aab3d96c-1068-373f-acaf-c91f56a27c59","http://data.silknow.org/graph/cer","Barroco   Época Luis XIV   Edad Moderna","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/aab3d96c-1068-373f-acaf-c91f56a27c59","http://data.silknow.org/graph/cer","Fragmento rectangular de tejido formado por una sola pieza. Sobre fondo naranja, presenta una decoración vegetal compuesta por hojas lanceoladas y motivos florales de formas muy estilizadas y esquemáticas, rematadas en motivos geométricos organizados en bandas paralelas. El tejido tiene una gran densidad. Conserva un orillo (4 mm. ancho, de color blanco y con tramas beige, verde y azul). Las dimensiones de la pieza no permiten apreciar el ancho de telar. El ""rapport"" tiene unas dimensiones de 34 cm. alto x 15 cm. ancho aproximadamente. Presenta un pequeño parche en el reverso. Sufre degradaciones de color en algunas zonas.   
  
Ligamentos:  
-raso de 5 por urdimbre en seda naranja oscuro para el fondo [base]  
-tramas liseré que ligan en sarga [decoración]  
-tafetán [decoración]","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/df25d4ab-5274-3098-b624-ffcc593bfc30","http://data.silknow.org/graph/cer","Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/df25d4ab-5274-3098-b624-ffcc593bfc30","http://data.silknow.org/graph/cer","Por las características técnicas y decorativas, se puede incluir en el grupo de tejidos ""de encaje"" o ""a dentelle"". Este tipo de tejidos se caracterizan por el uso de una decoración en la que se combinan motivos vegetales esquemáticos dispuestos de modo simétrico en torno a un eje vertical, que están contenidos en franjas que imitan motivos de encajes. Esta tipología apareció hacia 1690 recuperando los motivos vegetales enmarcados característicos de fines del siglo XVI, pero renovada a través de la inclusión de los encajes. Tuvieron un gran éxito en la década de 1690 y en la de 1720, si bien en esta época los motivos vegetales abstractos fueron progresivamente sustituidos por motivos florales, hasta que hacia 1730 las flores pasaron a ocupar la parte fundamental de la composición (tejidos naturalistas). Este tipo de tejido era emblemático del progreso técnico que había alcanzado la industria textil europea durante la segunda mitad del siglo XVIII, especialmente en Lyon, principal centro inspirador de las novedades de la época. También en Venecia era posible producir tejido complejos brocados con tramas plateadas o doradas denominados tejidos ""a pizzo"", capaces de competir en calidad y diseño con las producciones francesas. A nivel técnico, la mayoría de estos tejidos consisten en un lampas con tramas decorativas liseré y espolinadas de hilo metálico. A la particularidad técnica debida a la importante presencia del hilo metálico, se añade la novedad de la decoración de flores y frutos exóticos que se desarrollan en vertical de modo ondulado. La gran dificultad técnica que entrañaba su fabricación puso las bases para que se pudieran hacer los tejidos ""bizarros"". Se utilizaban principalmente para indumentaria masculina y femenina. En el caso concreto de este tejido, que por su calidad técnica se puede atribuir a las manufacturas lionesas, el naturalismo con el que están representados los elementos florales y vegetales permite retrasar la datación entre 1710 y 1730.","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/df25d4ab-5274-3098-b624-ffcc593bfc30","http://data.silknow.org/graph/cer","La pieza, de forma rectangular, está compuesta por tres fragmentos del mismo tejido, aunque la decoración no coincide en las uniones. Carece de orillos. Presenta una decoración simétrica de motivos vegetales y florales y de formas que recuerdan los encajes de la época. El tamaño de los fragmentos impide determinar la anchura del telar y las dimensiones y la estructura del ""rapport"". El tejido está rematado en tres de sus lados con una cinta de telar rematada en conchitas o picos.  
  
Ligamentos:  
-Raso de tres por urdimbre naranja [base]  
-Tafetán blanco para el interior de los motivos de encajes y las hojas [decoración]  
-Tramas espolinadas que ligan en sarga para hojas y flores, en verde claro, verde oscuro, rosa, granate, azul claro, azul oscuro [decoración]","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/e095dbdc-796e-3dfd-a1c6-1e96a7ce8011","http://data.silknow.org/graph/cer","Por las características técnicas y decorativas se puede incluir en el grupo de tejidos ""de encaje"" o ""a dentelle"". Este tipo de tejidos se caracterizan por el uso de una decoración en la que se combinan motivos vegetales esquemáticos dispuestos de modo simétrico en torno a un eje vertical, que están contenidos en franjas que imitan motivos de encajes. Esta tipología apareció hacia 1690 recuperando los motivos vegetales enmarcados característicos de fines del siglo XVI, pero renovada a través de la inclusión de los encajes. Tuvieron un gran éxito en la década de 1690 y en la de 1720, si bien en esta época los motivos vegetales abstractos fueron progresivamente sustituidos por motivos florales, hasta que hacia 1730 las flores pasaron a ocupar la parte fundamental de la composición (tejidos naturalistas). Este tipo de tejido era emblemático del progreso técnico que había alcanzado la industria textil europea durante la segunda mitad del siglo XVIII, especialmente en Lyon, principal centro inspirador de las novedades de la época. También en Venecia era posible producir tejido complejos brocados con tramas plateadas o doradas denominados tejidos ""a pizzo"", capaces de competir en calidad y diseño con las producciones francesas. A nivel técnico, la mayoría de estos tejidos consisten en un lampas con tramas decorativas liseré y espolinadas de hilo metálico. A la particularidad técnica debida a la importante presencia del hilo metálico, se añade la novedad de la decoración de flores y frutos exóticos que se desarrollan en vertical de modo ondulado. La gran dificultad técnica que entrañaba su fabricación puso las bases para que se pudieran hacer los tejidos ""bizarros"". Se utilizaban principalmente para indumentaria masculina y femenina. En el caso concreto de este tejido, realizado probablemente en talleres lioneses a juzgar por su calidad técnica, por el carácter naturalista de las representaciones florales y vegetales se puede datar en torno a 1720-1730, y guarda un gran parecido con varios tejidos naturalistas que se conservan en la colección del museo (CE24245 y CE24268).","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/e095dbdc-796e-3dfd-a1c6-1e96a7ce8011","http://data.silknow.org/graph/cer","Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/e095dbdc-796e-3dfd-a1c6-1e96a7ce8011","http://data.silknow.org/graph/cer","La pieza, de forma irregular, está compuesta por un único fragmento. Sobre fondo azul, presenta una decoración vegetal y floral de marcado carácter naturalista en colores blanco, beige -seda en su color-, amarillo, rosa, salmón, verde, azul, azul claro y azul oscuro, malva, granate y naranja enmarcada en cenefas que recuerdan los encajes de la época. Sus dimensiones impiden apreciar el ""rapport"" de la decoración y el ancho de telar. Conserva un orillo (5 mm. de anchura, de color blanco -seda en su color-).   
  
Ligamentos:  
-Raso de 3 (¿?) por urdimbre en color azul [base]  
-Tramas liseré en seda beige que ligan en sarga para detalles de la vegetación y de los encajes [decoración]  
-Tramas espolinadas que ligan en sarga en color malva, azul marino, azul claro, amarillo, rosa, naranja oscuro, salmón, granate y verde para la decoración vegetal y floral [decoración]","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/0970a375-0b2a-333f-aedc-bc0aebdfedc9","http://data.silknow.org/graph/cer","Por las características técnicas y decorativas se puede incluir en el grupo de tejidos ""de encaje"" o ""a dentelle"". Este tipo de tejidos se caracterizan por el uso de una decoración en la que se combinan motivos vegetales esquemáticos dispuestos de modo simétrico en torno a un eje vertical, que están contenidos en franjas que imitan motivos de encajes. Esta tipología apareció hacia 1690 recuperando los motivos vegetales enmarcados característicos de fines del siglo XVI, pero renovada a través de la inclusión de los encajes. Tuvieron un gran éxito en la década de 1690 y en la de 1720, si bien en esta época los motivos vegetales abstractos fueron progresivamente sustituidos por motivos florales, hasta que hacia 1730 las flores pasaron a ocupar la parte fundamental de la composición (tejidos naturalistas). Este tipo de tejido era emblemático del progreso técnico que había alcanzado la industria textil europea durante la segunda mitad del siglo XVIII, especialmente en Lyon, principal centro inspirador de las novedades de la época. También en Venecia era posible producir tejido complejos brocados con tramas plateadas o doradas denominados tejidos ""a pizzo"", capaces de competir en calidad y diseño con las producciones francesas. A nivel técnico, la mayoría de estos tejidos consisten en un lampas con tramas decorativas liseré y espolinadas de hilo metálico. A la particularidad técnica debida a la importante presencia del hilo metálico, se añade la novedad de la decoración de flores y frutos exóticos que se desarrollan en vertical de modo ondulado. La gran dificultad técnica que entrañaba su fabricación puso las bases para que se pudieran hacer los tejidos ""bizarros"". Se utilizaban principalmente para indumentaria masculina y femenina. Este tejido en concreto tiene muy poca densidad, y por el tipo de decoración floral y vegetal se puede datar entre 1700 y 1720.","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/0970a375-0b2a-333f-aedc-bc0aebdfedc9","http://data.silknow.org/graph/cer","Época Luis XIV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/0970a375-0b2a-333f-aedc-bc0aebdfedc9","http://data.silknow.org/graph/cer","La pieza tiene forma irregular y está formada por dos fragmentos de tejido, unidos entre sí con la decoración contrapuesta. Sobre fondo azul, las formas de encaje y vegetales están realizadas en blanco -seda en su color- y se disponen sobre un fondo adamascado también decorado con motivos vegetales. La decoración se completa con distintas formas florales realizadas en color amarillo, rosa claro y salmón.  Las dimensiones de la pieza impiden apreciar el ""rapport"" de la decoración o las dimensiones del ancho de telar. Conserva uno de los orillos (tiene 2 mm. de anchura, en color blanco y azul).   
  
Ligamentos :  
-Raso de tres por urdimbre en color azul [base]  
-Tramas liseré en azul [decoración]  
-Tramas liseré que ligan en sarga de color blanco [decoración]  
-Tramas espolinadas en seda STA amarilla, rosa claro y salmón para flores [decoración]","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/2dc54215-fb1a-3d8b-86b0-086ed5f9c6c2","http://data.silknow.org/graph/cer","Delantera de saya con dos mangas probablemente pertenecientes a una pieza de indumentaria de una imagen vestidera, que por su pequeño tamaño probablemente se trate de un niño Jesús. El cuerpo está formado por un único fragmento, y rematado en la parte inferior con un galón dorado, original del siglo XVIII. Sobre un fondo blanco, se disponen distintos motivos decorativos florales frutales y animales (pájaros y mariposas), realizados en seda de distintos colores. Cada una de las mangas está formada por dos fragmentos de tejido, y ambas presentan también un galón dorado en el extremo inferior a modo de remate. Ambas están forradas, por lo que no se puede apreciar el reverso del tejido. Las dimensiones de la pieza impiden conocer el ancho de telar y el ""rapport"" de la decoración.  El cuerpo conserva uno de los orillos [5 mm., de color azul y salmón]. Presenta algún fallo de telar.  
  
Ligamentos:   
-Raso de 3 para el fondo [base]  
-Tramas liseré de seda lasa que ligan en sarga  
-Tramas espolinadas que ligan en sarga.","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/2dc54215-fb1a-3d8b-86b0-086ed5f9c6c2","http://data.silknow.org/graph/cer","Época Luis XV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/2dc54215-fb1a-3d8b-86b0-086ed5f9c6c2","http://data.silknow.org/graph/cer","Por sus características técnicas y decorativas se puede incluir en el grupo de tejidos naturalistas. Los tejidos con este tipo datan del segundo cuarto del siglo XVIII y eran utilizados generalmente para la indumentaria. Son una muestra del gusto naturalista que, irradiando desde Francia, marcó las producciones textiles europeas desde 1730 a 1750. Se caracterizan por estar decorados con motivos florales y vegetales en los que se ha tratado de plasmar la variedad cromática, la armonía y las diferentes texturas de la naturaleza, en un intento de representar los motivos florales y vegetales del modo más realista posible, aunque en numerosas ocasiones se trate de formas inventadas, mezcla de varias especies, utilizando una gran riqueza de colorido y un ""rapport"" de grandes dimensiones. Las sedas tejidas, en competición con los bordados, se convirtieron en un muestrario inagotable de composiciones, donde las flores se disponen libremente sobre la superficie, o bien lo hacían recogidas en bouquets o entrelazados con cintas. Además, en las decoraciones de este tipo de tejidos también se solían incluir motivos frutales, animales o representaciones de carácter arquitectónico. Las características que definen a los tejidos naturalistas no se ciñen sólo al repertorio decorativo, sino que también se definen por el uso de procesos técnicos para conseguir la esfumatura cromática -que hasta entonces sólo se podía conseguir en los bordados- y el efecto tridimensional de los motivos a través del uso de las gradaciones del mismo color por trama (""point rentré""). Una de las características que los definen es la escala utilizada para representar los motivos de la naturaleza, que en la decoración de las sedas frecuentemente no son realistas. La mera presencia de flores en los diseños no es suficiente para identificar estilísticamente como tejidos ""naturalistas"", y la distinción decisiva entre los tejidos naturalistas de las década de 1730 y 1740 y otros tipos de modelos consiste más bien no tanto en la elección de los motivos como en el estilo en que se han representado. La mayoría fueron realizadas en Francia, principalemente en los talleres de Lyon, aunque el resto de manufacturas europeas trataron de imitarlas, por lo que resulta muy dificil identificar los lugares de producción, salvo que se hayan conservado las ""puestas en carta"".","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/471ec40a-f2d1-3850-94cd-f1ee4c08c019","http://data.silknow.org/graph/cer","Edad Moderna","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/471ec40a-f2d1-3850-94cd-f1ee4c08c019","http://data.silknow.org/graph/cer","Las características técnicas y decorativas del tejido permiten incluirlo en el grupo de bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. La decoración, formada por una combinación de elementos fantásticos dispuestos de manera libre y con dimensiones insólitas, permite atribuirlo a un taller francés entre 1700 y 1705. Un tejido con la misma decoración aunque con distintos colores, se conserva en la Fundación Abegg-Stiftung. Se trata de una casulla que conserva un orillo, y que recuerda a los empleados por los talleres franceses. También se conservan tejidos similares en Krefeld, en el Palazzo Mocenigo en Venecia, y una casulla en la catedral de Frankfurt. [ACKERMANN, Hans Christoph, Seidengewebe des 18.Jahrhunderts. I. Bizarre seiden. Abegg-Stiftung Riggisberg, Suiza, 2000, pp. 174-176, ficha 87, núm. inv. 02360. Francia o Italia, 1700-1705].","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/471ec40a-f2d1-3850-94cd-f1ee4c08c019","http://data.silknow.org/graph/cer","Fragmento textil de forma rectangular, de seda color salmón. La pieza está formada por un único fragmento. Sobre un fondo rosa adamascado, decorado con motivos vegetales, se desarrolla una decoración realizada en hilo metálico con motivos de grandes hojas curvas y frutos dispuestos en diagonal unidos entre sí por tallos en forma de ese, con algunos motivos realzados con seda de color azul y verde espolinados. Las partes brochadas en oro parten de un gran fruto ovalado estructurado en nervios o gallones, decorado con pequeños motivos circulares, que en la  parte superior está rematado por elemento troncocónico. Los tallos que unen los distintos elementos de la decoración están decorados a su vez con flores y tallos más pequeños rematados en hojas de sección romboidal. Conserva restos de aplicación de pasamanería metálica en el perímetro. Carece de orillos. Las dimensiones de la pieza impiden conocer el tamaño del ""rapport"". La forma en que está cortado el tejido y las huellas de uso que presenta indican que ha sido utilizada como revestimiento de asiento.  
  
Ligamentos  
- efecto adamascado formado por raso de ocho por urdimbre [brillo] y tafetán [mate] [base]  
- tramas espolinadas en verde y azul [decoración]  
- tramas dobles espolinadas de hilo metálico que ligan en sarga [decoración]  
- briscado [decoración]","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/9f69fa62-83e8-3918-8929-8e562e10e4b0","http://data.silknow.org/graph/cer","Barroco   Época Luis XIV   Edad Moderna","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/9f69fa62-83e8-3918-8929-8e562e10e4b0","http://data.silknow.org/graph/cer","Fragmento de tejido rectangular formado por una única pieza. Sobre un fondo adamascado de color azul decorado con motivos vegetales y florales muy carnosos se desarrolla una decoración de carácter vegetal y floral a base de motivos fantásticos y cestas de flores que cubren toda la superficie del tejido, realizados en hilo metálico, seda de distintos colores y detalles en chenilla. Conserva un orillo (4 mm. anchura formado por tramas de color azul, rosa y blanco -seda en su color-). Las dimensiones de la pieza no permiten apreciar las medidas del ""rapport"" ni el ancho de telar.   
  
Ligamentos  
-Fondo adamascado formado por raso de 3 por urdimbre [brillo] y tafetán [mate] [base]  
-Tramas liseré [decoración]  
-Tramas espolinadas de hilo metálico que ligan en sarga[decoración]  
-Chenilla [decoración]  
-Briscado [decoración]","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/9f69fa62-83e8-3918-8929-8e562e10e4b0","http://data.silknow.org/graph/cer","Las características técnicas y decorativas permiten incluir el tejido dentro del grupo de bizarros. El término ""sedas bizarras"" hace referencia a los tejidos fabricados en Europa entre 1695 y 1720 que presentan una decoración compuesta por elementos fantásticos combinados con motivos exóticos, y que en ocasiones por su gran complejidad son casi indescriptibles. Los diseños, completamente originales respecto a las fórmulas compositivas utilizadas hasta entonces en las producciones europeas, se realizaban en su mayoría con una particular solución técnica consistente en combinar en el fondo el efecto lúcido-opaco del damasco, con decoraciones realizadas en hilo metálico dorado y plateado. Si bien la técnica no era nueva, en los tejidos bizarros se renovó al crear un doble plano de profundidad con la superposición de dos diseños diversos sólo en parte correlativos: uno de fondo obtenido a través del contraste de los efectos brillo-mate del damasco, y otro realizado con las tramas decorativas, con cuya combinación se buscaba conseguir distintos planos de profundidad. Además, en este tipo de tejido el uso de hilos metálicos dorados y plateados cambiaron en cierto sentido la idea tradicional de los tejidos ricos, evidenciando no tanto la cualidad de la materia, como la fineza técnica de su elaboración, y la fascinación misteriosa de su ornamentación. La renovación decorativa también implicó cambios en la gama cromática y en su combinación. Si el rojo se mantiene como el pigmento más valorado, que además estaba disponible en infinitos tonos, que iban del fucsia al coral y al rosa más tenue, los azules recuerdan a la porcelana y se empolvan, los amarillos se llenan de esfumaturas naranjas, y los verdes asumen tonos esmaltados. Los tejidos ""bizarros"" presentan una estructura decorativa en el interior de la cual generalmente es reconocible la distribución ordenada en filas, con los motivos contrapeados orientados a izquierda y derecha con un desarrollo vertical ondulado, en algunas ocasiones difícil de individualizar por la enorme riqueza de detalles. De hecho, las formas fantásticas, exóticas, geométricas o vagamente naturalistas, están dispuestas de manera libre, pero sobre todo adquieren dimensiones insólitas, aumentando notablemente la altura del ""rapport"". A la ambigüedad de las formas insólitas de la decoración principal hay que añadir la percepción del damasco, inquietante y nunca completo, visto y oculto por la incidencia de la luz sobre el tejido. A la hora de componer la decoración, los diseñadores también tenían en cuenta este factor estético que dependía del movimiento, por lo que en su mayoría estos tejidos estaban destinados a la indumentaria. La producción de estas telas fue característica de las manufacturas francesas, que inicialmente basaron sus diseños en los dibujos del arquitecto-decorador Daniel Marot, pero son también de gran calidad las producciones de centros italianos, como Venecia, Mesina o Palermo, que incorporaron las novedades decorativas y donde los tejidos se pueden reconocer también por algunas características técnicas. Por las dimensiones y la carnosidad de los motivos decorativos se puede datar hacia 1710. En el museo se conserva otro fragmento del mismo tejido, aunque en otros colores (inv. 24492).","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/4c2064ea-54b6-3d29-997d-95e10e4decb7","http://data.silknow.org/graph/cer","Fragmento de saya de imagen vestidera. Está formada por cuatro fragmentos pertenecientes al mismo tejido. Sobre fondo verde se dispone en la parte central una representación fantástica de un jardín decorado con estatuas de Cupido disparando una flecha, mientras que otros sostienen el arco. La escena está enmarcada por motivos vegetales y florales en seda de distintos colores e hilo metálico. Las dimensiones permiten conocer el ancho de telar (51.5 cm.), ya que conserva orillos (ancho 9 mm., consistente en una franja formada por hilos blancos, negros y verdes de 5 mm., y otra vertical en distintos tonos de verde), aunque impiden conocer las medidas del ""rapport"".","http://data.silknow.org/vocabulary/366"
"http://data.silknow.org/object/4c2064ea-54b6-3d29-997d-95e10e4decb7","http://data.silknow.org/graph/cer","Época Luis XV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/366"
"http://data.silknow.org/object/4c2064ea-54b6-3d29-997d-95e10e4decb7","http://data.silknow.org/graph/cer","Por sus características técnicas y decorativas se puede incluir en el grupo de tejidos naturalistas. Los tejidos con este tipo datan del segundo cuarto del siglo XVIII y eran utilizados generalmente para la indumentaria. Son una muestra del gusto naturalista que, irradiando desde Francia, marcó las producciones textiles europeas desde 1730 a 1750. Se caracterizan por estar decorados con motivos florales y vegetales en los que se ha tratado de plasmar la variedad cromática, la armonía y las diferentes texturas de la naturaleza, en un intento de representar los motivos florales y vegetales del modo más realista posible, aunque en numerosas ocasiones se trate de formas inventadas, mezcla de varias especies, utilizando una gran riqueza de colorido y un ""rapport"" de grandes dimensiones. Las sedas tejidas, en competición con los bordados, se convirtieron en un muestrario inagotable de composiciones, donde las flores se disponen libremente sobre la superficie, o bien lo hacían recogidas en bouquets o entrelazados con cintas. Además, en las decoraciones de este tipo de tejidos también se solían incluir motivos frutales, animales o representaciones de carácter arquitectónico. Las características que definen a los tejidos naturalistas no se ciñen sólo al repertorio decorativo, sino que también se definen por el uso de procesos técnicos para conseguir la esfumatura cromática -que hasta entonces sólo se podía conseguir en los bordados- y el efecto tridimensional de los motivos a través del uso de las gradaciones del mismo color por trama (""point rentré""). Una de las características que los definen es la escala utilizada para representar los motivos de la naturaleza, que en la decoración de las sedas frecuentemente no son realistas. La mera presencia de flores en los diseños no es suficiente para identificar estilísticamente como tejidos ""naturalistas"", y la distinción decisiva entre los tejidos naturalistas de las década de 1730 y 1740 y otros tipos de modelos consiste más bien no tanto en la elección de los motivos como en el estilo en que se han representado. La mayoría fueron realizadas en Francia, principalmente en los talleres de Lyon, aunque el resto de manufacturas europeas trataron de imitarlas, por lo que resulta muy difícil identificar los lugares de producción, salvo que se hayan conservado las ""puestas en carta"". En el caso concreto de este tejido, la complejidad de la decoración y la presencia de acanalados que presenta el fondo de la decoración permite atribuirlo a manufacturas francesas de la década de 1750.","http://data.silknow.org/vocabulary/366"
"http://data.silknow.org/object/71563c04-1230-3b1a-82ec-94b097eabb79","http://data.silknow.org/graph/cer","Por sus características técnicas y decorativas se puede incluir en el grupo de tejidos naturalistas. Los tejidos con este tipo datan del segundo cuarto del siglo XVIII y eran utilizados generalmente para la indumentaria. Son una muestra del gusto naturalista que, irradiando desde Francia, marcó las producciones textiles europeas desde 1730 a 1750. Se caracterizan por estar decorados con motivos florales y vegetales en los que se ha tratado de plasmar la variedad cromática, la armonía y las diferentes texturas de la naturaleza, en un intento de representar los motivos florales y vegetales del modo más realista posible, aunque en numerosas ocasiones se trate de formas inventadas, mezcla de varias especies, utilizando una gran riqueza de colorido y un ""rapport"" de grandes dimensiones. Las sedas tejidas, en competición con los bordados, se convirtieron en un muestrario inagotable de composiciones, donde las flores se disponen libremente sobre la superficie, o bien lo hacían recogidas en bouquets o entrelazados con cintas. Además, en las decoraciones de este tipo de tejidos también se solían incluir motivos frutales, animales o representaciones de carácter arquitectónico. Las características que definen a los tejidos naturalistas no se ciñen sólo al repertorio decorativo, sino que también se definen por el uso de procesos técnicos para conseguir la esfumatura cromática -que hasta entonces sólo se podía conseguir en los bordados- y el efecto tridimensional de los motivos a través del uso de las gradaciones del mismo color por trama (""point rentré""). Una de las características que los definen es la escala utilizada para representar los motivos de la naturaleza, que en la decoración de las sedas frecuentemente no son realistas. La mera presencia de flores en los diseños no es suficiente para identificar estilísticamente como tejidos ""naturalistas"", y la distinción decisiva entre los tejidos naturalistas de las década de 1730 y 1740 y otros tipos de modelos consiste más bien no tanto en la elección de los motivos como en el estilo en que se han representado. La mayoría fueron realizadas en Francia, principalmente en los talleres de Lyon, aunque el resto de manufacturas europeas trataron de imitarlas, por lo que resulta muy difícil identificar los lugares de producción, salvo que se hayan conservado las ""puestas en carta"".","http://data.silknow.org/vocabulary/305"
"http://data.silknow.org/object/71563c04-1230-3b1a-82ec-94b097eabb79","http://data.silknow.org/graph/cer","Época Luis XV   Edad Moderna   Barroco","http://data.silknow.org/vocabulary/305"
